	id_target	id_reference	sent_target	sent_reference	num_SS	num_DS	num_VDS	majority_vote
350	514	479	The fire then appeared to catch at a nearby building, triggering a more massive explosion, sending up a mushroom cloud and a shock wave.	The fire then appeared to catch at a nearby building, triggering a more massive explosion, sending up a mushroom cloud and a shock wave.	7	0	0	SS
351	515	441	Hours after the explosion ambulances were still carrying away the wounded.	Hours later, ambulances were carrying away the wounded as army helicopters helped battle fires raging at the port.	3	3	1	<\n>
352	516	439	The afternoon blast shook several parts of the capital and thick smoke billowed from the city center.	A massive explosion rocked Beirut on Tuesday, flattening much of the city's port, damaging buildings across the capital and sending a giant mushroom cloud into the sky.	0	5	2	DS
353	517	482	Residents reported windows being blown out, and balconies and ceilings collapsing.	Miles from the port, building facades were shredded, balconies were knocked down and windows shattered.	0	6	1	DS
354	518	482	The explosion appeared to be centered around Beirut's port and caused wide-scale destruction and shattered windows miles away.	Miles from the port, building facades were shredded, balconies were knocked down and windows shattered.	0	6	1	DS
355	519	474	A civil defense official on the scene of the blast said his men had evacuated dozens to hospitals and that there were still bodies inside the port, many of them under debris.	A civil defense official said there were still bodies inside the port, many under debris.	1	6	0	DS
356	520	473	Dozens of ambulances ferried the injured from the port area, where the wounded lay on the ground, Associated Press staff at the scene said.	Some of those injured lay on the ground at the port, Associated Press staff at the scene said.	1	6	0	DS
357	521	483	Glass in high-rise buildings shattered and fell to the street,' one unnamed witness told Reuters.	Streets were covered with glass and bricks and lined with wrecked cars.	0	5	2	DS
358	522	495	"We are aware of the explosion and are concerned for the potential loss of life due to such a massive explosion,"" Capt."	The explosion had caused major damage inside the building and knocked out the electricity at the hospital.	0	0	7	VDS
359	523	460	Bill Urban, a spokesman for U.S. Central Command, said in a statement to Fox News.	"The U.S. State Department released a statement saying it was ""closely following"" the situation."	0	1	6	VDS
360	524	463	The cause of the blast is under investigation but Hezbollah is already in the limelight, multiple intelligence sources told Fox News. '	In a shocking video posted online, a BBC reporter was conducting an interview when the blast took place.	0	1	6	VDS
361	525	445	There are cars with dead people in the streets under rubble, and the medical infrastructure was already at full speed due to the pandemic and lack of supplies,' one source in the region said.	The sudden devastation overwhelmed a country already struggling with both the coronavirus pandemic and an economic crisis: Beirut hospitals quickly filled beyond capacity, pleading for blood supplies and generators to keep their lights on.	0	3	4	VDS
362	526	474	Another source told Fox News that the port was unofficially controlled by Hezbollah, thus pointing out that other adverse players in the region could have played a role.	A civil defense official said there were still bodies inside the port, many under debris.	0	0	7	VDS
363	527	453	"An Israeli government official said Israel ""had nothing to do"" with the blast."	"An Israeli government official said Israel ""had nothing to do"" with the blast."	7	0	0	SS
364	528	454	He spoke on condition of anonymity because he was not authorized to discuss the matter with the media.	He spoke on condition of anonymity because he was not authorized to discuss the matter with the media.	7	0	0	SS
365	529	456	An Associated Press photographer near the port witnessed people wounded on the ground and widespread destruction in central Beirut.	Middle East Correspondent a great journalist, who was injured in the explosion in Beirut today.	0	1	6	VDS
366	530	448	Some local televisions stations reported the blast originated inside an area where firecrackers were stored.	Local TV stations reported that a fireworks warehouse was involved.	1	5	1	DS
367	531	475	"It was like a nuclear explosion,"" said Walid Abdo, a 43-year-old school teacher in the neighborhood of Gemayzeh near Beirut."	"Beirut's governor, Marwan Abboud, broke into tears as he toured the site, saying, ""Beirut is a devastated city."	0	0	7	VDS
368	532	480	Charbel Haj, who works at the port, said it started as small explosions like firecrackers, then the huge blast erupted, and he was thrown off his feet.	Charbel Haj, who works at the port, said it started as small explosions like firecrackers.	2	5	0	DS
369	533	482	Miles from the port, balconies were knocked down, windows shattered, streets were covered with glass and bricks and lined with wrecked cars.	Miles from the port, building facades were shredded, balconies were knocked down and windows shattered.	4	2	1	SS
370	534	484	One woman covered in blood from the waist up walked down a trashed street while talking furiously on her phone.	One woman covered in blood from the waist up walked down a trashed street while talking furiously on her phone.	7	0	0	SS
371	535	485	On another street, a woman with a bloodied face looked distraught, staggering through traffic with two friends at her side.	On another street, a woman with a bloodied face looked distraught, staggering through traffic with two friends at her side.	7	0	0	SS
372	536	486	"This country is cursed,"" a young man passing by muttered."	"This country is cursed,"" a young man passing by muttered."	7	0	0	SS
373	537	494	Outside the St. George University Hospital in Beirut's Achrafieh neighborhood, people with various injuries arrived in ambulances, in cars and on foot.	Outside the St. George University Hospital in Beirut's Achrafieh neighborhood, people with various injuries arrived in ambulances, in cars and on foot.	7	0	0	SS
374	538	495	The explosion had caused major damage inside the building and knocked out the electricity at the hospital.	The explosion had caused major damage inside the building and knocked out the electricity at the hospital.	7	0	0	SS
